species_common_name,species_scientific_name,species_slug,species_rank,sample_index,audio_event_id,recording_id,score,quality_score,diel_bin,season,sample_local_date,event_start_s,event_end_s,pre_buffer_s,post_buffer_s,crop_full_duration_s,sample_low_hz,sample_high_hz,review_verdict,item_dir,crop_full_wav,crop_bandpass_wav,mel_full_png,mel_bandpass_png,metadata_json,review_json,source_audio_resolved,source_resolution_kind,listen_url,library_url
Whimbrel,Numenius phaeopus,whimbrel,27,28,1617310,445690,0.947200,0.947200,afternoon,spring,2020-09-13,7071.0000,7074.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/028_audioevent_1617310/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/028_audioevent_1617310/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/445690?start=7050&end=7080,https://data.acousticobservatory.org/library/445690/audio_events/1617310
Whimbrel,Numenius phaeopus,whimbrel,27,29,10799595,5194,0.946100,0.946100,night,spring,2019-09-06,1590.0000,1593.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/029_audioevent_10799595/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/029_audioevent_10799595/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5194?start=1590&end=1620,https://data.acousticobservatory.org/library/5194/audio_events/10799595
Whimbrel,Numenius phaeopus,whimbrel,27,30,15161090,1539030,0.945900,0.945900,afternoon,winter,2024-06-28,4566.0000,4569.0000,0.25,0.35,3.5875,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/030_audioevent_15161090/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/030_audioevent_15161090/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1539030?start=4560&end=4590,https://data.acousticobservatory.org/library/1539030/audio_events/15161090
Whimbrel,Numenius phaeopus,whimbrel,27,31,9863212,5024,0.943700,0.943700,afternoon,winter,2019-08-13,2823.0000,2826.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/031_audioevent_9863212/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/031_audioevent_9863212/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5024?start=2820&end=2850,https://data.acousticobservatory.org/library/5024/audio_events/9863212
Whimbrel,Numenius phaeopus,whimbrel,27,32,11995726,5493,0.943400,0.943400,afternoon,winter,2019-08-18,2055.0000,2058.0000,0.25,0.35,3.5875,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/032_audioevent_11995726/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/032_audioevent_11995726/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5493?start=2040&end=2070,https://data.acousticobservatory.org/library/5493/audio_events/11995726
Whimbrel,Numenius phaeopus,whimbrel,27,33,9036536,1539667,0.938500,0.938500,afternoon,winter,2024-07-31,2706.0000,2709.0000,0.25,0.35,3.5875,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/033_audioevent_9036536/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/033_audioevent_9036536/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1539667?start=2700&end=2730,https://data.acousticobservatory.org/library/1539667/audio_events/9036536
Whimbrel,Numenius phaeopus,whimbrel,27,34,5479181,5488,0.938000,0.938000,night,winter,2019-08-18,1146.0000,1152.0000,0.25,0.35,6.5945,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/034_audioevent_5479181/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/034_audioevent_5479181/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5488?start=1140&end=1170,https://data.acousticobservatory.org/library/5488/audio_events/5479181
Whimbrel,Numenius phaeopus,whimbrel,27,35,16234580,4892,0.934400,0.934400,afternoon,winter,2019-08-17,5547.0000,5550.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/035_audioevent_16234580/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/035_audioevent_16234580/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/4892?start=5520&end=5550,https://data.acousticobservatory.org/library/4892/audio_events/16234580
Whimbrel,Numenius phaeopus,whimbrel,27,36,9036529,1539667,0.933100,0.933100,afternoon,winter,2024-07-31,1470.0000,1473.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/036_audioevent_9036529/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/036_audioevent_9036529/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/1539667?start=1470&end=1500,https://data.acousticobservatory.org/library/1539667/audio_events/9036529
Whimbrel,Numenius phaeopus,whimbrel,27,37,1701854,5260,0.932700,0.932700,afternoon,winter,2019-08-24,3198.0000,3201.0000,0.25,0.35,3.5643,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/037_audioevent_1701854/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/037_audioevent_1701854/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5260?start=3180&end=3210,https://data.acousticobservatory.org/library/5260/audio_events/1701854
Whimbrel,Numenius phaeopus,whimbrel,27,38,24108262,5141,0.927500,0.927500,afternoon,winter,2019-08-16,5457.0000,5460.0000,0.25,0.35,3.5759,700,6500,Pass,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/crop_full.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/crop_bandpass.wav,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/mel_full.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/mel_bandpass.png,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/metadata.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/whimbrel/samples/038_audioevent_24108262/review.json,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/whimbrel/samples/038_audioevent_24108262/downloaded_source.webm,s3_downloaded_clip,https://data.acousticobservatory.org/listen/5141?start=5430&end=5460,https://data.acousticobservatory.org/library/5141/audio_events/24108262
